date,continent,new_cases_avg_per_pop,new_deaths_avg_per_pop
2021-10-07,Africa,6.607161644009867,0.292026942352795
2021-10-07,North America,204.6920951816069,4.299030921385633
2021-10-07,South America,50.822408218348485,1.4221399094665534
2021-10-07,Oceania,NA,NA
2021-10-08,Asia,29.265234298177045,0.3667277901602283
2021-10-08,Europe,184.80393194028622,2.807767994305735
2021-10-08,Africa,5.440720219490857,0.20121114572952922
2021-10-08,North America,197.52551737230334,4.1869703026040686
2021-10-08,South America,50.751630421928276,1.5380179761638284
2021-10-08,Oceania,NA,NA
2021-10-09,Asia,28.783642740072608,0.3612859039380317
2021-10-09,Europe,189.31840110087037,2.860870439425807
2021-10-09,Africa,5.271377919824079,0.19735772316638608
2021-10-09,North America,193.04815342317931,3.9295923652735087
2021-10-09,South America,51.48870710185782,1.5202412272954964
2021-10-09,Oceania,NA,NA
2021-10-10,Asia,28.555114263860247,0.35891852970577676
2021-10-10,Europe,192.11969782946258,2.893417099338109
2021-10-10,Africa,5.190664339109595,0.19642040416454046
2021-10-10,North America,193.87089525655622,4.02815751168568
2021-10-10,South America,50.640361141974644,1.4935761039929984
2021-10-10,Oceania,NA,NA
2021-10-11,Asia,28.182329685079836,0.34582110862862575
2021-10-11,Europe,195.3199290561611,2.9320543622749358
2021-10-11,Africa,5.228261245739181,0.19652455072030106
2021-10-11,North America,179.3309697220038,3.7572841019857273
2021-10-11,South America,49.45853654128369,1.5057564689583371
2021-10-11,Oceania,NA,NA
2021-10-12,Asia,28.04422260649166,0.3479732670215848
2021-10-12,Europe,198.95468674239052,2.9724046073124097
2021-10-12,Africa,4.872600757816643,0.18975502459586038
2021-10-12,North America,184.8361584864039,3.9946598213402233
2021-10-12,South America,43.473697755611944,1.327988980275018
2021-10-12,Oceania,NA,NA
2021-10-13,Asia,26.912771449073272,0.33831929937316835
2021-10-13,Europe,201.75541247694918,3.0260780464660306
2021-10-13,Africa,4.593175548710884,0.1849642830308716
2021-10-13,North America,181.93439093640646,4.032977323246177
2021-10-13,South America,40.43617809249901,1.211781714524626
2021-10-13,Oceania,NA,NA
2021-10-14,Asia,26.741551876353427,0.3411171052840152
2021-10-14,Europe,206.78682156923986,3.0816547990648155
2021-10-14,Africa,4.41289786068924,0.1704879117801446
2021-10-14,North America,175.70478449446358,3.7490904223328823
2021-10-14,South America,40.88092601326043,1.1867625864877143
2021-10-14,Oceania,NA,NA
2021-10-15,Asia,26.380204482175596,0.3304792937988174
2021-10-15,Europe,211.2816866013388,3.0972619693151593
2021-10-15,Africa,4.3989422222173165,0.16142716142897012
2021-10-15,North America,169.51204961095854,3.733185044183241
2021-10-15,South America,40.087556295247836,1.0616669463031563
2021-10-15,Oceania,NA,NA
2021-10-16,Asia,26.023222895023483,0.3230082296632594
2021-10-16,Europe,214.43452532325276,3.132092605361658
2021-10-16,Africa,4.390402204644945,0.16725936855156517
2021-10-16,North America,170.58662659837142,3.8409078325603567
2021-10-16,South America,38.229886038507146,1.0685801264186188
2021-10-16,Oceania,NA,NA
2021-10-17,Asia,25.707409023416684,0.3176893239206605
2021-10-17,Europe,219.38142729857816,3.1787237847681724
2021-10-17,Africa,4.316041563831859,0.16371838565570393
2021-10-17,North America,166.56931366269689,3.740173770945962
2021-10-17,South America,38.2710359201468,1.0633129415687426
2021-10-17,Oceania,NA,NA
2021-10-18,Asia,25.50369185896316,0.31412289001232835
2021-10-18,Europe,225.31824259673328,3.221167674595327
2021-10-18,Africa,4.4704909060248665,0.15913593720223637
2021-10-18,North America,167.57906418462107,3.8691037301892663
2021-10-18,South America,39.58421094303154,1.0725305150560258
2021-10-18,Oceania,NA,NA
2021-10-19,Asia,25.195533522211317,0.3072359831548593
2021-10-19,Europe,231.61421314199083,3.3142397020638397
2021-10-19,Africa,4.50933757132358,0.1568447129755026
2021-10-19,North America,158.6474713818634,3.791022782909209
2021-10-19,South America,41.986047234575054,1.1561470745478093
2021-10-19,Oceania,NA,NA
2021-10-20,Asia,24.87126474263218,0.29453824863640066
2021-10-20,Europe,240.6823597201296,3.360490218781322
2021-10-20,Africa,3.9768362317195,0.15476178186029008
2021-10-20,North America,153.97008525297872,3.762585894702275
2021-10-20,South America,44.218675212816294,1.193017368496942
2021-10-20,Oceania,NA,NA
2021-10-21,Asia,24.39997279969404,0.2893423233733994
2021-10-21,Europe,248.00098057947366,3.4143539892794594
2021-10-21,Africa,3.9115363412575874,0.1612188683174489
2021-10-21,North America,150.13351525082282,3.690529711872839
2021-10-21,South America,44.11991549688112,1.1307987474577805
2021-10-21,Oceania,NA,NA
2021-10-22,Asia,24.23434883879589,0.30462264796340893
2021-10-22,Europe,258.23909393235465,3.5245558377544475
2021-10-22,Africa,3.767501654640642,0.1564281267524601
2021-10-22,North America,146.94665584702196,3.6845049474222176
2021-10-22,South America,44.13275425995269,1.1205935768111455
2021-10-22,Oceania,NA,NA
2021-10-23,Asia,24.058548243211032,0.3105257109840967
2021-10-23,Europe,266.42124810176955,3.62447979362555
2021-10-23,Africa,3.7057427470745905,0.15288714385659882
2021-10-23,North America,144.74906276601317,3.6736603714110982
2021-10-23,South America,45.84195574373749,1.085698477180716
2021-10-23,Oceania,NA,NA
2021-10-24,Asia,23.825869175812254,0.319872227433519
2021-10-24,Europe,271.5820825083314,3.6901441074837034
2021-10-24,Africa,3.6353396753804077,0.14851298851465253
2021-10-24,North America,140.9797291351262,3.5919645654606676
2021-10-24,South America,44.82637666487076,1.0728597141091432
2021-10-24,Oceania,NA,NA
2021-10-25,Asia,23.4711012372929,0.32611348677310037
2021-10-25,Europe,275.3253290609352,3.7571407407534716
2021-10-25,Africa,3.623362821467935,0.1512207989644288
2021-10-25,North America,143.6156840775622,3.5387056477171717
2021-10-25,South America,44.18608450655769,1.0659465339936807
2021-10-25,Oceania,NA,NA
2021-10-26,Asia,23.118454712046603,0.3342916886663449
2021-10-26,Europe,280.590465044292,3.8414575263742305
2021-10-26,Africa,3.5266106711663143,0.14892957473769503
2021-10-26,North America,138.59994717713062,3.2820506821206865
2021-10-26,South America,44.161394577573894,1.0461945908066452
2021-10-26,Oceania,NA,NA
2021-10-27,Asia,22.943699450538325,0.36051727594054633
2021-10-27,Europe,286.21989522105315,3.9703118466118243
2021-10-27,Africa,3.8414457092306864,0.1527829973008382
2021-10-27,North America,140.70861473484823,2.9993687340975157
2021-10-27,South America,45.279354561960105,1.064958936834329
2021-10-27,Oceania,NA,NA
2021-10-28,Asia,22.832063920183547,0.37718113092602956
2021-10-28,Europe,290.7060050113044,4.058435259122912
2021-10-28,Africa,3.8564428132602164,0.1475756695128069
2021-10-28,North America,141.38989509892454,3.0767267096434985
2021-10-28,South America,44.76909602962836,1.054753766187694
2021-10-28,Oceania,NA,NA
2021-10-29,Asia,22.55787894092056,0.3621775124151148
2021-10-29,Europe,294.4800852417198,4.134567796929466
2021-10-29,Africa,3.884666529871346,0.14549273839759438
2021-10-29,North America,139.93672191343455,3.0290105751945746
2021-10-29,South America,44.321714516442,1.0261134485664924
2021-10-29,Oceania,NA,NA
2021-10-30,Asia,22.323078460248723,0.370263478948661
2021-10-30,Europe,298.44811311219746,4.183673283814694
2021-10-30,Africa,3.8446742524592654,0.13789003982706868
2021-10-30,North America,139.96949663204595,2.9916570356007197
2021-10-30,South America,43.84766787995314,0.9879263584048906
2021-10-30,Oceania,NA,NA
2021-10-31,Asia,22.714955758486674,0.3619315514559195
2021-10-31,Europe,301.05964949030675,4.2219298840624875
2021-10-31,Africa,3.9268458849543997,0.13611954837913806
2021-10-31,North America,143.33324312011706,3.0109362818427092
2021-10-31,South America,44.49059363069115,0.9885847565111251
2021-10-31,Oceania,NA,NA
2021-11-01,Asia,22.67883024260486,0.3598101381828598
2021-11-01,Europe,301.9897987709584,4.253905549941241
2021-11-01,Africa,3.7183444803216266,0.13247441892751616
2021-11-01,North America,142.4382041133327,2.9020085405754683
2021-11-01,South America,43.76339292235513,0.9612612351023928
2021-11-01,Oceania,NA,NA
2021-11-02,Asia,22.701735356929927,0.351017033891627
2021-11-02,Europe,299.3462867269702,4.282074588929666
2021-11-02,Africa,3.6940783328294002,0.12893343603165486
2021-11-02,North America,142.45386850090432,2.853810424970495
2021-11-02,South America,41.14263926048864,0.8717190926544985
2021-11-02,Oceania,NA,NA
2021-11-03,Asia,22.63424981875071,0.33810408353387245
2021-11-03,Europe,306.02044565378185,4.33612869077232
2021-11-03,Africa,3.4715171431689433,0.1194560994574379
2021-11-03,North America,137.93698209698422,2.7964546674005764
2021-11-03,South America,40.30120648072093,0.7950157132781775
2021-11-03,Oceania,NA,NA
2021-11-04,Asia,22.602428619654813,0.3184579519181459
2021-11-04,Europe,313.80176201164534,4.452230810927316
2021-11-04,Africa,3.379659880988071,0.11903951323439539
2021-11-04,North America,137.50874183983402,2.4889506898408436
2021-11-04,South America,40.37198427714114,0.8048916848716953
2021-11-04,Oceania,NA,NA
2021-11-05,Asia,22.35167142175518,0.3199644627932173
2021-11-05,Europe,318.98143922131425,4.5205597636086985
2021-11-05,Africa,3.9973531032043432,0.1263297721376392
2021-11-05,North America,137.83480209190165,2.573056401571523
2021-11-05,South America,40.995158084692115,0.8101588697215714
2021-11-05,Oceania,NA,NA
2021-11-06,Asia,22.375898576235922,0.31310830105564763
2021-11-06,Europe,325.6165802225,4.614393116455277
2021-11-06,Africa,4.075775459692094,0.13049563436806424
2021-11-06,North America,139.38991429189613,2.6417387163086103
2021-11-06,South America,41.098197388317814,0.8401159835552419
2021-11-06,Oceania,NA,NA
2021-11-07,Asia,21.64723923461977,0.3133850071347423
2021-11-07,Europe,328.79701698936884,4.625242003092711
2021-11-07,Africa,4.062340553998974,0.13122466025838864
2021-11-07,North America,140.3897842001213,2.6270382910490935
2021-11-07,South America,41.35530184880239,0.8302400119617241
2021-11-07,Oceania,NA,NA
2021-11-08,Asia,21.581352442675325,0.30837355259113763
2021-11-08,Europe,337.9614712278328,4.722691651485101
2021-11-08,Africa,4.128473616906971,0.13059978092382488
2021-11-08,North America,140.29218301602126,2.620772536020447
2021-11-08,South America,42.34948298921651,0.8401159835552419
2021-11-08,Oceania,NA,NA
2021-11-09,Asia,21.39798854759521,0.30889621962942765
2021-11-09,Europe,347.1365840215898,4.81595401029813
2021-11-09,Africa,4.222830396426098,0.12924587569893672
2021-11-09,North America,143.49277888276953,2.717650748386444
2021-11-09,South America,44.6077884936009,0.8578927324235738
2021-11-09,Oceania,NA,NA
2021-11-10,Asia,21.185170827651458,0.30167111645306505
2021-11-10,Europe,356.0208705209257,4.907503387010513
2021-11-10,Africa,4.580469668908088,0.13247441892751616
2021-11-10,North America,145.20863179830658,2.5863108833628905
2021-11-10,South America,45.61579599424594,0.8960798225851756
2021-11-10,Oceania,NA,NA
2021-11-11,Asia,20.86099428343202,0.3074511989941552
2021-11-11,Europe,361.17447233639587,4.914355315413102
2021-11-11,Africa,4.674722301871454,0.1318495395929524
2021-11-11,North America,140.46208137352878,2.590889704345363
2021-11-11,South America,46.9846056571075,0.8434079740864144
2021-11-11,Oceania,NA,NA
2021-11-12,Asia,20.736661018558785,0.310771671943292
2021-11-12,Europe,367.8737550006837,4.919684593059561
2021-11-12,Africa,4.059216157326155,0.12508001346851172
2021-11-12,North America,151.0859100151771,2.6070360730730293
2021-11-12,South America,48.451516637798,0.9316333203218395
2021-11-12,Oceania,NA,NA
2021-11-13,Asia,20.407104078356948,0.30569872715988844
2021-11-13,Europe,370.45046074274654,4.943476011124109
2021-11-13,Africa,4.029221949267095,0.1218514702399323
2021-11-13,North America,151.63729645769797,2.5537771553295334
2021-11-13,South America,48.040017821401435,0.9332793155874258
2021-11-13,Oceania,NA,NA
2021-11-14,Asia,20.145217147053728,0.3052990406011961
2021-11-14,Europe,376.18590547840324,4.959654175408002
2021-11-14,Africa,3.928199790179288,0.11560267689429475
2021-11-14,North America,151.04494161691287,2.583418996426592
2021-11-14,South America,48.01368189715205,0.9345961117998948
2021-11-14,Oceania,NA,NA
2021-11-15,Asia,19.95038532225113,0.30330060780773405
2021-11-15,Europe,383.982067681139,4.979638966582223
2021-11-15,Africa,3.9544447222309658,0.1221639099072142
2021-11-15,North America,156.85112761326602,2.5940225818596865
2021-11-15,South America,47.05439585636836,0.9250493392594944
2021-11-15,Oceania,NA,NA
2021-11-16,Asia,19.561398065283726,0.29991864461879836
2021-11-16,Europe,393.3419922104213,5.011043638427426
2021-11-16,Africa,3.917368548380183,0.12445513413394796
2021-11-16,North America,158.01920894495257,2.4841308782803466
2021-11-16,South America,46.07963746008816,0.9197821544096183
2021-11-16,Oceania,NA,NA
2021-11-17,Asia,19.349810150135948,0.31064869146369434
2021-11-17,Europe,400.0736312032769,5.060339456657171
2021-11-17,Africa,3.49588743721693,0.11768560800950725
2021-11-17,North America,162.9693964081614,2.5520902212833594
2021-11-17,South America,45.09302789789574,0.9510560644557577
2021-11-17,Oceania,NA,NA
2021-11-18,Asia,19.259573223231165,0.31415363513222777
2021-11-18,Europe,411.39453957511154,5.11458388984434
2021-11-18,Africa,3.4058006664839877,0.11612340967309787
2021-11-18,North America,174.73045958750907,2.6164347056159993
2021-11-18,South America,43.49246210163963,0.966857619005386
2021-11-18,Oceania,NA,NA
2021-11-19,Asia,19.094564164731,0.30576021739968734
2021-11-19,Europe,420.1903219992473,5.181961185803142
2021-11-19,Africa,3.39944772658259,0.1118534008869122
2021-11-19,North America,170.49384522583185,2.447741300998591
2021-11-19,South America,41.75725389265856,0.8355071968116002
2021-11-19,Oceania,NA,NA
2021-11-20,Asia,19.173763593591897,0.3061291588384803
2021-11-20,Europe,430.47754083901356,5.1872904634496
2021-11-20,Africa,3.3898662434526123,0.11133266810810909
2021-11-20,North America,171.0919838404896,2.41303865776301
2021-11-20,South America,41.840212054044116,0.7999536990749364
2021-11-20,Oceania,NA,NA
2021-11-21,Asia,19.101051385029777,0.3041307260450183
2021-11-21,Europe,437.0026703230688,5.171302630510224
2021-11-21,Africa,3.5194245588188307,0.1162275562288585
2021-11-21,North America,172.88905058082102,2.4156895541212835
2021-11-21,South America,42.16315632515214,0.8098296706684541
2021-11-21,Oceania,NA,NA
2021-11-22,Asia,18.95897818597458,0.3076356697135516
2021-11-22,Europe,450.2126172892286,5.211652875547698
2021-11-22,Africa,3.3817428121032833,0.10883315076985406
2021-11-22,North America,175.54283882603087,2.4197863939477062
2021-11-22,South America,42.39655845381228,0.8180596469963856
2021-11-22,Oceania,NA,NA
2021-11-23,Asia,20.035795265331707,0.3156908911271985
2021-11-23,Europe,454.5411327262203,5.200232994876715
2021-11-23,Africa,3.377160363649816,0.10924973699289657
2021-11-23,North America,176.4701705702706,2.4137616294970847
2021-11-23,South America,44.53898589149939,0.877315476557492
2021-11-23,Oceania,NA,NA
2021-11-24,Asia,19.99143005731685,0.3077893953130487
2021-11-24,Europe,463.44140705849554,5.1543631408482655
2021-11-24,Africa,3.4782866692933836,0.11029120255050281
2021-11-24,North America,175.92312195815413,2.416412525855358
2021-11-24,South America,43.962558349491076,0.8430787750332971
2021-11-24,Oceania,NA,NA
2021-11-25,Asia,19.96099238861643,0.3046841382032078
2021-11-25,Europe,470.5013676206419,5.161786063284405
2021-11-25,Africa,3.566602948578395,0.1194560994574379
2021-11-25,North America,160.26692806619053,2.2624195464974672
2021-11-25,South America,45.565428539119,0.8654643106452706
2021-11-25,Oceania,NA,NA
2021-11-26,Asia,19.980607775112258,0.30852727819063475
2021-11-26,Europe,482.739482741701,5.164450702107634
2021-11-26,Africa,3.659397529761112,0.11851878045559228
2021-11-26,North America,143.13249796862235,1.9491317950651377
2021-11-26,South America,45.55423577131302,0.8967382206914103
2021-11-26,Oceania,NA,NA
2021-11-27,Asia,19.96732588331571,0.3160290874460921
2021-11-27,Europe,483.77907254544954,5.151508170680519
2021-11-27,Africa,3.8181168807403063,0.11799804767678915
2021-11-27,North America,137.6473114221983,1.8659900456465581
2021-11-27,South America,45.40148741066661,0.9263661354719633
2021-11-27,Oceania,NA,NA
2021-11-28,Asia,19.928955973681237,0.3179967751196547
2021-11-28,Europe,485.39422433501556,5.183483836559272
2021-11-28,Africa,3.9562152136788957,0.11206169399843348
2021-11-28,North America,138.43559160291764,1.8809314614841
2021-11-28,South America,44.857979773970015,0.9375589032779501
2021-11-28,Oceania,NA,NA
2021-11-29,Asia,19.944144062911548,0.3130775559357482
2021-11-29,Europe,482.8593914887463,5.1494145258908395
2021-11-29,Africa,4.206166947504398,0.12112244434960792
2021-11-29,North America,147.97255273767382,2.0274537329232203
2021-11-29,South America,44.89978805371591,0.9691620123772069
2021-11-29,Oceania,NA,NA
2021-11-30,Asia,18.947510256252098,0.3025934700500475
2021-11-30,Europe,489.24462743458207,5.161405400595372
2021-11-30,Africa,4.50256804519914,0.11560267689429475
2021-11-30,North America,153.94791411980043,2.0905932643657357
2021-11-30,South America,44.178512928336,0.9902307517767114
2021-11-30,Oceania,NA,NA
2021-12-01,Asia,18.867265493314623,0.30665182587677037
2021-12-01,Europe,491.0836088852994,5.168637991686995
2021-12-01,Africa,5.280334523619493,0.11872707356711353
2021-12-01,North America,160.756138939581,2.2142214308924935
2021-12-01,South America,44.21143283364772,0.9895723536704769
2021-12-01,Oceania,NA,NA
2021-12-02,Asia,18.684516500632498,0.29770499598604044
2021-12-02,Europe,494.37348617526516,5.158169767738593
2021-12-02,Africa,6.324403745119768,0.10727095243344467
2021-12-02,North America,182.28021241587214,2.8947788232347227
2021-12-02,South America,43.27914111521965,0.9750875953333176
2021-12-02,Oceania,NA,NA
2021-12-03,Asia,18.404858890027413,0.2972130740676498
2021-12-03,Europe,495.283840996087,5.185577481348953
2021-12-03,Africa,7.982729352496214,0.1101870559947422
2021-12-03,North America,208.42479824463408,3.2630124264567217
2021-12-03,South America,42.90550018993156,0.9685036142709723
2021-12-03,Oceania,NA,NA
2021-12-04,Asia,18.000806524309294,0.28088741540106016
2021-12-04,Europe,497.2539607431762,5.188051788827666
2021-12-04,Africa,9.533367421216173,0.1077916852122478
2021-12-04,North America,217.8383722034415,3.339888420846655
2021-12-04,South America,43.117175181085955,0.9359129080123639
2021-12-04,Oceania,NA,NA
2021-12-05,Asia,18.23988057664715,0.365375004884654
2021-12-05,Europe,497.08437551521206,5.124861782448225
2021-12-05,Africa,10.466728853942902,0.10883315076985406
2021-12-05,North America,221.02450863550828,3.3868815835615043
2021-12-05,South America,43.01676946988519,0.9158317657722111
2021-12-05,Oceania,NA,NA
2021-12-06,Asia,18.092857413288144,0.36549798536425165
2021-12-06,Europe,491.3529277377901,5.129620066061135
2021-12-06,Africa,11.563287939546532,0.10643777998735966
2021-12-06,North America,218.9515076833384,3.266145303971045
2021-12-06,South America,43.312061020531374,0.8832410595136027
2021-12-06,Oceania,NA,NA
2021-12-07,Asia,18.00630990077129,0.36429892568817446
2021-12-07,Europe,497.39023798584986,5.1261941018598405
2021-12-07,Africa,12.81054709133579,0.10487558165095028
2021-12-07,North America,218.03526150568783,3.244456151948807
2021-12-07,South America,44.231843174940984,0.8625015191672154
2021-12-07,Oceania,NA,NA
2021-12-08,Asia,17.829740677188944,0.35319993740448546
2021-12-08,Europe,495.5573471381571,5.13095238547275
2021-12-08,Africa,14.937844639302334,0.10102215908780712
2021-12-08,North America,220.38636558489844,3.1328775143232925
2021-12-08,South America,42.37548971441277,0.8052208839248126
2021-12-08,Oceania,NA,NA
2021-12-09,Asia,17.732463117827194,0.35781170538939777
2021-12-09,Europe,492.8133401442644,5.131523379506299
2021-12-09,Africa,16.663553068255904,0.09945996075139772
2021-12-09,North America,218.87945150050896,2.710421031045698
2021-12-09,South America,41.8744487555683,0.8154260545714475
2021-12-09,Oceania,NA,NA
2021-12-10,Asia,17.707682551188267,0.35261578012639655
2021-12-10,Europe,487.44828020503644,5.123339131692095
2021-12-10,Africa,17.240733280281294,0.09633556407857895
2021-12-10,North America,216.9671912638816,2.648004471337257
2021-12-10,South America,40.41445095499327,0.8170720498370337
2021-12-10,Oceania,NA,NA
2021-12-11,Asia,17.795705829460292,0.36549798536425165
2021-12-11,Europe,486.3232316276001,5.1140128958107915
2021-12-11,Africa,18.549543046525077,0.102167771201174
2021-12-11,North America,216.09914320183606,2.6817431522607387
2021-12-11,South America,39.24019793252401,0.8042332867654608
2021-12-11,Oceania,NA,NA
2021-12-12,Asia,17.332315382336304,0.278950472847397
2021-12-12,Europe,483.21188513879065,5.116106540600472
2021-12-12,Africa,21.76100623995974,0.10508387476247152
2021-12-12,North America,215.53618921156993,2.6549931980999784
2021-12-12,South America,38.85141385079253,0.8220100356337927
2021-12-12,Oceania,NA,NA
2021-12-13,Asia,17.188612691926433,0.2780588643703139
2021-12-13,Europe,485.35139978249936,5.067001053715244
2021-12-13,Africa,21.752778662054652,0.09550239163249395
2021-12-13,North America,217.44266567432467,2.6282432439392176
2021-12-13,South America,37.77098255846168,0.7857981397908943
2021-12-13,Oceania,NA,NA
2021-12-14,Asia,17.015425431533025,0.2759681962171537
2021-12-14,Europe,482.2478568788152,5.078040271697195
2021-12-14,Africa,23.71614953125397,0.10289679709149839
2021-12-14,North America,218.89101904825415,2.6434256503547844
2021-12-14,South America,35.780645083314745,0.7397102723544783
2021-12-14,Oceania,NA,NA
2021-12-15,Asia,16.823514393120874,0.2795961203652847
2021-12-15,Europe,485.6793406891011,5.043590298339728
2021-12-15,Africa,25.099215791755082,0.10279265053573776
2021-12-15,North America,218.57893624971194,2.791393865262054
2021-12-15,South America,36.06869425479235,0.8118048649871576
2021-12-15,Oceania,NA,NA
2021-12-16,Asia,17.17819009628053,0.2740005085435911
2021-12-16,Europe,487.3862321867241,5.017895566830016
2021-12-16,Africa,26.326582951394055,0.10362582298182277
2021-12-16,North America,222.37357389129153,2.6198085737083474
2021-12-16,South America,34.49940236858238,0.7637418032320381
2021-12-16,Oceania,NA,NA
2021-12-17,Asia,16.76580580306967,0.26090308746644003
2021-12-17,Europe,492.5961720801712,4.948424626081535
2021-12-17,Africa,27.825356035345227,0.10539631442975342
2021-12-17,North America,232.39010627631714,2.6320990931876156
2021-12-17,South America,35.087351877449805,0.7462942534168233
2021-12-17,Oceania,NA,NA
2021-12-18,Asia,16.518584293958472,0.2520792380553078
2021-12-18,Europe,495.40717570733364,4.927488178184733
2021-12-18,Africa,27.326285740140307,0.10383411609334402
2021-12-18,North America,238.43005313335445,2.6455945655570083
2021-12-18,South America,36.05651388982701,0.772630177666204
2021-12-18,Oceania,NA,NA
2021-12-19,Asia,16.603533060240554,0.25290935629259204
2021-12-19,Europe,500.5406024002851,4.903887091464701
2021-12-19,Africa,25.630988105468838,0.10206362464541338
2021-12-19,North America,248.2210183373488,2.6390878199503365
2021-12-19,South America,36.234939776616564,0.7709841824006177
2021-12-19,Oceania,NA,NA
2021-12-20,Asia,16.46192103798385,0.25546120124424354
2021-12-20,Europe,508.7644391341491,4.866582147939489
2021-12-20,Africa,27.433452546017993,0.1214348840168898
2021-12-20,North America,264.03915789774516,2.6933107000059326
2021-12-20,South America,36.807416929987475,0.795674111384412
2021-12-20,Oceania,NA,NA
2021-12-21,Asia,16.25254677146883,0.2577670852366997
2021-12-21,Europe,517.6513902723083,4.7554286427419195
2021-12-21,Africa,27.190478631428448,0.11862292701135291
2021-12-21,North America,281.2138334218435,2.7718736284420395
2021-12-21,South America,39.45088532651905,0.8025872914998744
2021-12-21,Oceania,NA,NA
2021-12-22,Asia,16.112871691765783,0.2592121058719722
2021-12-22,Europe,527.7783501199916,4.692428967706995
2021-12-22,Africa,27.717147763909935,0.12601733247035735
2021-12-22,North America,307.86546342676974,3.1846904885986396
2021-12-22,South America,40.403258187187284,0.7337846893983676
2021-12-22,Oceania,NA,NA
2021-12-23,Asia,15.391529688685699,0.26068787162714413
2021-12-23,Europe,549.2507710829523,4.619722394101736
2021-12-23,Africa,28.936808078422626,0.13091222059110677
2021-12-23,North America,343.66509577352,3.2189111506781707
2021-12-23,South America,43.73080221609653,0.730492698867195
2021-12-23,Oceania,NA,NA
2021-12-24,Asia,15.5859925720495,0.2720943111098273
2021-12-24,Europe,551.6529429820936,4.492771387309306
2021-12-24,Africa,29.74873462713246,0.13653613460218056
2021-12-24,North America,362.3975343939711,3.015515102825182
2021-12-24,South America,48.29942667525783,0.702510779352228
2021-12-24,Oceania,NA,NA
2021-12-25,Asia,15.61025047165014,0.2631474812190974
2021-12-25,Europe,568.3480471976931,4.353639174467827
2021-12-25,Africa,31.091496170554212,0.13966053127499933
2021-12-25,North America,367.31398317625644,2.886344153003852
2021-12-25,South America,49.81769270823462,0.6350249734631902
2021-12-25,Oceania,NA,NA
2021-12-26,Asia,15.387440587739077,0.2637623836170857
2021-12-26,Europe,562.6053698709445,4.267799738090937
2021-12-26,Africa,30.522751829545438,0.14528444528607312
2021-12-26,North America,390.6941660844951,2.8383870279769035
2021-12-26,South America,52.36470578220284,0.6113226416387477
2021-12-26,Oceania,NA,NA
2021-12-27,Asia,15.64336296578181,0.25653728044072305
2021-12-27,Europe,605.6248216839164,4.243627657337356
2021-12-27,Africa,30.333309244616856,0.14049370372108433
2021-12-27,North America,455.12372009117786,2.8747766052586585
2021-12-27,South America,60.40111306690134,0.5998006747796436
2021-12-27,Oceania,NA,NA
2021-12-28,Asia,16.079113550116226,0.2519870026956096
2021-12-28,Europe,663.3496538369131,4.185386265915342
2021-12-28,Africa,30.956834673955726,0.14299322105933934
2021-12-28,North America,503.7512809061919,2.9745467045609537
2021-12-28,South America,70.78174680884783,0.5918998975048294
2021-12-28,Oceania,NA,NA
2021-12-29,Asia,16.869293876651103,0.23861287553936383
2021-12-29,Europe,739.2016432416507,4.16387882398499
2021-12-29,Africa,30.632834738984418,0.1436181003939031
2021-12-29,North America,575.821682179731,2.5084709266608582
2021-12-29,South America,87.66340345175394,0.5846575183362498
2021-12-29,Oceania,NA,NA
2021-12-30,Asia,18.269980049028675,0.23824393410057082
2021-12-30,Europe,825.9554313975977,4.180627982302432
2021-12-30,Africa,31.110034257479604,0.15497007497181134
2021-12-30,North America,658.5771237017369,2.5371488054458173
2021-12-30,South America,107.7017498150014,0.5958502861422366
2021-12-30,Oceania,NA,NA
2021-12-31,Asia,19.678567717220396,0.2381516987408726
2021-12-31,Europe,907.37670627422915,4.1998514480985865
2021-12-31,Africa,31.4417410375772,0.16028154931560326
2021-12-31,North America,731.4881001114269,2.539799701804091
2021-12-31,South America,125.657253769176,0.5642471770429799
2021-12-31,Oceania,NA,NA
2022-01-01,Asia,21.137577382047162,0.24039609249352992
2022-01-01,Europe,964.3643851299141,4.15912054037208
2022-01-01,Africa,31.38695994924711,0.16173960109625202
2022-01-01,North America,761.607825524709,2.5860698927848658
2022-01-01,South America,133.33582168313603,0.5701727599990905
2022-01-01,Oceania,NA,NA
2022-01-02,Asia,22.734878596181495,0.2268989848576865
2022-01-02,Europe,985.6304869154189,4.124289904325581
2022-01-02,Africa,31.327804705575073,0.16205204076353388
2022-01-02,North America,791.9099808055561,2.606795082495004
2022-01-02,South America,143.59531017353535,0.582353124964429
2022-01-02,Oceania,NA,NA
2022-01-03,Asia,24.808360227317976,0.21869003784454255
2022-01-03,Europe,1057.4550650701897,4.030456551479003
2022-01-03,Africa,30.80134386620511,0.1624686269865764
2022-01-03,North America,928.5588682629973,2.633545036655765
2022-01-03,South America,160.3018329201831,0.6007882719389954
2022-01-03,Oceania,NA,NA
2022-01-04,Asia,27.879428763830795,0.22631482757959764
2022-01-04,Europe,1140.7090404631695,4.00323916921316
2022-01-04,Africa,32.41155376482014,0.18350623125022283
2022-01-04,North America,1048.251658650609,2.6636688589088733
2022-01-04,South America,183.34774183270983,0.6096766463731613
2022-01-04,Oceania,NA,NA
2022-01-05,Asia,32.430075450383086,0.2300042419675275
2022-01-05,Europe,1216.9763328616418,4.003810163246709
2022-01-05,Africa,33.067572919556326,0.18881770559401476
